english,Word,label
9790,haan,hi
9791,wo,hi
9792,pehle,hi
9793,bhi,hi
9794,abki,hi
9795,baar,hi
9796,aieee,hi
9797,to,hi
9798,ghusne,hi
9799,mat,hi
9800,dena,hi
9801,rt,en
9802,aamaadmiparty,en
9803,drkumarvishwas,en
9804,and,en
9805,dilipkpandey,en
9806,receive,en
9807,a,en
9808,heartwarming,en
9809,welcome,en
9810,by,en
9811,roorke,en
9812,volu,en
9813,rt,en
9814,arvindkejriwal,en
9815,on,en
9816,the,en
9817,stage,en
9818,hopeofpunjabkejriwal,en
9819,aamaadmiparty,en
9820,beta,hi
9821,mera,hi
9822,ek,hi
9823,kam,hi
9824,karna,hi
9825,meri,hi
9826,taraf,hi
9827,se,hi
9828,bhi,hi
9829,bomb,en
9830,pak,hi
9831,army,en
9832,pe,hi
9833,fenk,hi
9834,dena,hi
9835,bas,hi
9836,itnisi,hi
9837,baat,hi
9838,what,en
9839,should,en
9840,we,en
9841,protest,en
9842,yaar,hi
9843,dhoodtey,hi
9844,reh,hi
9845,jaogey,hi
9846,rocks,en
9847,the,en
9848,lonely,en
9849,planet,en
9850,magazine,en
9851,awards,en
9852,all,en
9853,roads,en
9854,of,en
9855,tinsel,en
9856,town,en
9857,lead,en
9858,to,en
9859,the,en
9860,lonely,en
9861,mauka,hi
9862,mauka,hi
9863,har,hi
9864,chance,en
9865,pe,hi
9866,mara,hi
9867,chauka,hi
9868,well,en
9869,bat,en
9870,indiancricketteam,en
9871,miss,en
9872,being,en
9873,in,en
9874,hometown,en
9875,udaipur,en
9876,visiting,en
9877,eklingnathjiking,en
9878,of,en
9879,mewar,en
9880,whose,en
9881,dewanprimeministerrana,en
9882,was,en
9883,jai,hi
9884,eklingnathji,hi
9885,iplauction,en
9886,mustwatchmsg,en
9887,awardwinningexcuses,en
9888,ireland,en
9889,rt,en
9890,itwingdss,en
9891,for,en
9892,the,en
9893,foundation,en
9894,day,en
9895,day,en
9896,will,en
9897,be,en
9898,celebrated,en
9899,on,en
9900,th,en
9901,april,en
9902,at,en
9903,shah,hi
9904,satnam,hi
9905,ji,hi
9906,dham,hi
9907,from,en
9908,temper,en
9909,spl,en
9910,mid,en
9911,ni,en
9912,shows,en
9913,nd,en
9914,moosapet,en
9915,am,en
9916,in,en
9917,both,en
9918,ji,hi
9919,good,en
9920,morning,en
9921,ki,hi
9922,badhai,hi
9923,ho,hi
9924,salutations,en
9925,to,hi
9926,maharudh,hi
9927,devon,en
9928,ka,hi
9929,dev,hi
9930,rt,en
9931,economictimes,en
9932,how,en
9933,railbudget,en
9934,has,en
9935,full,en
9936,coverage,en
9937,pradesh,en
9938,becomes,en
9939,first,en
9940,state,en
9941,to,en
9942,achieve,en
9943,interlinking,en
9944,of,en
9945,rivers,en
9946,n,en
9947,economictimes,en
9948,capital,en
9949,punishment,en
9950,by,en
9951,shooting,en
9952,in,en
9953,public,en
9954,should,en
9955,be,en
9956,awarded,en
9957,by,en
9958,law,en
9959,to,en
9960,send,en
9961,the,en
9962,message,en
9963,kyabiharmeinsarkaarhai,hi
9964,ha,hi
9965,ha,hi
9966,alaah,hi
9967,ke,hi
9968,naam,hi
9969,pe,hi
9970,ka,hi
9971,resignation,en
9972,de,hi
9973,baba,hi
9974,gurmeetramrahim,en
9975,msgsocialwelfare,en
9976,hey,en
9977,malik,en
9978,din,hi
9979,bhar,hi
9980,mai,hi
9981,mujhse,hi
9982,aisa,hi
9983,koi,hi
9984,karam,hi
9985,na,hi
9986,ho,hi
9987,jo,hi
9988,apki,hi
9989,najar,hi
9990,mai,hi
9991,gunah,hi
9992,ho,hi
9993,veteran,en
9994,sheikh,hi
9995,dies,en
9996,rssquestionsteresa,en
9997,whereisrahul,en
9998,rahulonleave,en
9999,msgrevolution,en
10000,wivzim,en
10001,sreesijin,en
10002,khun,hi
10003,chus,hi
10004,rahe,hi
10005,he,hi
10006,in,en
10007,ka,hi
10008,cronycapitalism,en
10009,rt,en
10010,arvind,en
10011,kejriwal,en
10012,should,en
10013,tender,en
10014,public,en
10015,apology,en
10016,for,en
10017,remarks,en
10018,on,en
10019,degrees,en
10020,nayi,hi
10021,chahte,hi
10022,nayi,hi
10023,umange,en
10024,mann,en
10025,mein,hi
10026,h,hi
10027,ek,hi
10028,khuwab,hi
10029,naya,hi
10030,sa,hi
10031,nayi,hi
10032,hai,hi
10033,saal,hi
10034,naya,hi
10035,hai,hi
10036,din,hi
10037,rakho,hi
10038,andaaz,hi
10039,ese,hi
10040,jine,hi
10041,ka,hi
10042,rt,en
10043,aapdelhifeeds,en
10044,najafgarh,hi
10045,kailash,hi
10046,gahlot,en
10047,inspects,en
10048,water,en
10049,pipeline,en
10050,being,en
10051,laid,en
10052,in,en
10053,jai,hi
10054,hai,hi
10055,apna,hi
10056,dil,hi
10057,to,hi
10058,aawara,hi
10059,na,hi
10060,jane,hi
10061,kis,hi
10062,p,hi
10063,aayega,hi
10064,good,en
10065,one,en
10066,recvd,en
10067,on,en
10068,whatsapp,hi
10069,na,hi
10070,ishq,hi
10071,mein,hi
10072,hai,hi
10073,na,hi
10074,pyaar,hi
10075,mein,hi
10076,hai,hi
10077,jo,hi
10078,maza,hi
10079,ki,hi
10080,haar,hi
10081,mein,hi
10082,hai,hi
10083,rt,en
10084,nine,en
10085,major,en
10086,thrust,en
10087,areas,en
10088,in,en
10089,railbudget,en
10090,presented,en
10091,by,en
10092,shri,hi
10093,rt,en
10094,rejects,en
10095,the,en
10096,petition,en
10097,of,en
10098,the,en
10099,english,en
10100,rebel,en
10101,cong,en
10102,mlas,en
10103,the,en
10104,mlas,en
10105,cant,en
10106,vote,en
10107,in,en
10108,tomorrows,en
10109,floor,en
10110,test,en
10111,in,en
10112,indiantweeter,en
10113,uma,en
10114,bharti,hi
10115,ka,hi
10116,happy,en
10117,deh,hi
10118,shiva,hi
10119,eh,hi
10120,bar,hi
10121,moheihai,hi
10122,shubh,hi
10123,karman,hi
10124,the,hi
10125,kabhu,hi
10126,na,hi
10127,taroo,hi
10128,na,hi
10129,daroo,hi
10130,ar,hi
10131,siyoo,hi
10132,rt,en
10133,confirmed,en
10134,starting,en
10135,xi,en
10136,to,en
10137,face,en
10138,mignolet,en
10139,clyne,en
10140,lovren,en
10141,sakho,hi
10142,moreno,en
10143,can,en
10144,milner,en
10145,coutinho,en
10146,firmino,en
10147,origi,en
10148,rt,en
10149,imlesliechow,en
10150,girlfriend,en
10151,is,en
10152,that,en
10153,a,en
10154,rare,en
10155,pokemon,en
10156,rt,en
10157,finally,en
10158,kejriwal,hi
10159,launches,en
10160,free,en
10161,wifi,en
10162,and,en
10163,receives,en
10164,signals,en
10165,tiwarisd,en
10166,diggi,hi
10167,chacha,hi
10168,plz,en
10169,clarify,en
10170,education,en
10171,of,en
10172,madamji,en
10173,n,en
10174,rahul,en
10175,baba,hi
10176,all,en
10177,congress,en
10178,partys,en
10179,reputation,en
10180,at,en
10181,stake,en
10182,retweeted,en
10183,gurmeetramrahim,en
10184,superb,en
10185,se,hi
10186,kahin,hi
10187,uper,en
10188,msgdedicatesawardtoguruji,en
10189,gurmeetramrahim,en
10190,congratulations,en
10191,guru,hi
10192,ji,hi
10193,wooow,en
10194,msgdedicatesawardtoallfans,en
10195,rt,en
10196,galatfehmi,en
10197,nahaya,hi
10198,karo,hi
10199,bohot,en
10200,soap,en
10201,hai,hi
10202,gurmeetramrahim,en
10203,heronobrr,en
10204,good,en
10205,morning,en
10206,pita,hi
10207,ji,hi
10208,pl,en
10209,change,en
10210,ur,en
10211,dp,en
10212,low,en
10213,iq,en
10214,low,en
10215,of,en
10216,of,en
10217,congress,en
10218,bhaibhai,hi
10219,bhi,hi
10220,kyun,hi
10221,chhod,hi
10222,diya,hi
10223,wo,hi
10224,bhi,hi
10225,de,hi
10226,do,hi
10227,na,hi
10228,raaiyta,hi
10229,failane,en
10230,delhidecides,en
10231,kiskidilli,en
10232,aaj,hi
10233,phir,hi
10234,harayenge,hi
10235,kyunki,hi
10236,aadat,hi
10237,hai,hi
10238,gurmeetramrahim,en
10239,blockbustermsg,en
10240,aap,hi
10241,ko,hi
10242,bhi,hi
10243,ki,hi
10244,lakh,hi
10245,crore,en
10246,badhai,hi
10247,thank,en
10248,you,en
10249,hame,hi
10250,apni,hi
10251,sharan,hi
10252,me,hi
10253,hi,hi
10254,rakhna,hi
10255,still,en
10256,keeping,en
10257,myself,en
10258,away,en
10259,from,en
10260,urban,en
10261,poor,en
10262,stuff,en
10263,walon,hi
10264,ko,hi
10265,gussa,hi
10266,aa,hi
10267,hi,hi
10268,jaata,hi
10269,hai,hi
10270,pak,hi
10271,ke,hi
10272,saamne,hi
10273,remember,en
10274,gauti,en
10275,proving,en
10276,it,en
10277,again,en
10278,bholey,hi
10279,baba,hi
10280,paar,hi
10281,karega,hi
10282,gurmeetramrahim,en
10283,guru,hi
10284,ji,hi
10285,initiated,en
10286,english,en
10287,more,en
10288,works,en
10289,on,en
10290,the,en
10291,auspicious,en
10292,day,en
10293,of,en
10294,foundation,en
10295,day,en
10296,sri,hi
10297,ultimate,en
10298,symbol,en
10299,of,en
10300,love,en
10301,happy,en
10302,valentine,en
10303,day,en
10304,silent,en
10305,message,en
10306,for,en
10307,all,en
10308,of,en
10309,you,en
10310,guys,en
10311,akhilesh,hi
10312,tripathi,en
10313,intolerance,en
10314,themusiclegends,en
10315,for,en
10316,kishoreda,en
10317,lataji,hi
10318,and,en
10319,fans,en
10320,rt,en
10321,what,en
10322,is,en
10323,the,en
10324,day,en
10325,hindi,en
10326,version,en
10327,collection,en
10328,sir,en
10329,rentrak,en
10330,rt,en
10331,soch,hi
10332,raha,hi
10333,hoo,hi
10334,iss,hi
10335,baar,hi
10336,phir,hi
10337,se,hi
10338,ko,hi
10339,world,en
10340,cup,en
10341,dilwa,hi
10342,doo,hi
10343,what,en
10344,do,en
10345,you,en
10346,think,en
10347,bleedblue,en
10348,shivsena,hi
10349,ko,hi
10350,aisi,hi
10351,harkate,hi
10352,n,en
10353,shobha,hi
10354,deyti,hi
10355,hain,hi
10356,kya,hi
10357,celebnovels,en
10358,from,en
10359,the,en
10360,boat,en
10361,kalijai,hi
10362,temple,en
10363,awesome,en
10364,kalijai,hi
10365,kalijaitemple,hi
10366,chilikalake,hi
10367,rt,en
10368,if,en
10369,youve,en
10370,enjoyed,en
10371,sabudana,hi
10372,khichdi,hi
10373,rt,en
10374,dekh,hi
10375,lena,hi
10376,kangna,hi
10377,pregnant,en
10378,ho,hi
10379,jayegi,hi
10380,film,hi
10381,khatam,hi
10382,hone,hi
10383,tak,hi
10384,irresistible,en
10385,rt,en
10386,famous,en
10387,shiva,en
10388,temple,en
10389,of,en
10390,sri,hi
10391,president,en
10392,maithripala,en
10393,sirisena,en
10394,offers,en
10395,prayers,en
10396,at,en
10397,temple,en
10398,on,en
10399,rt,en
10400,beingsalmankhan,en
10401,happy,en
10402,birthday,en
10403,to,hi
10404,my,hi
10405,sultani,hi
10406,arfa,hi
10407,sultanthemovie,en
10408,hopefully,en
10409,this,en
10410,time,en
10411,will,en
10412,be,en
10413,discuss,en
10414,about,en
10415,lumding,en
10416,broad,en
10417,gauge,en
10418,line,en
10419,rt,en
10420,is,en
10421,not,en
10422,is,en
10423,no,en
10424,morarji,en
10425,to,en
10426,arrest,en
10427,her,en
10428,till,en
10429,theres,en
10430,irrefutable,en
10431,proof,en
10432,foster,en
10433,son,en
10434,kejri,hi
10435,is,hi
10436,o,hi
10437,rt,en
10438,seeks,en
10439,report,en
10440,from,en
10441,army,en
10442,chief,en
10443,over,en
10444,seminude,en
10445,exam,en
10446,in,en
10447,keralites,en
10448,should,en
10449,actually,en
10450,be,en
10451,scared,en
10452,of,en
10453,modis,en
10454,promise,en
10455,to,en
10456,turn,en
10457,into,en
10458,another,en
10459,rt,en
10460,timesofindia,en
10461,asaduddin,hi
10462,owaisi,hi
10463,the,en
10464,new,en
10465,star,en
10466,in,en
10467,muslim,en
10468,politics,en
10469,thinkerspad,en
10470,navbharattimes,en
10471,arre,hi
10472,rawat,hi
10473,sahab,hi
10474,agar,hi
10475,aisa,hi
10476,kar,hi
10477,rahi,hi
10478,hai,hi
10479,to,hi
10480,kisne,hi
10481,sikhaya,hi
10482,hai,hi
10483,yeh,hi
10484,congress,en
10485,ka,hi
10486,formula,en
10487,hai,hi
10488,last,en
10489,night,en
10490,aur,hi
10491,vastradi,en
10492,arpan,en
10493,rahul,en
10494,in,en
10495,uttarkhand,en
10496,for,en
10497,ajaydevgn,hi
10498,sir,hi
10499,ji,hi
10500,is,hi
10501,k,hi
10502,parv,hi
10503,par,hi
10504,movie,en
10505,k,hi
10506,baare,hi
10507,me,hi
10508,kuch,hi
10509,bataye,hi
10510,eska,hi
10511,naam,hi
10512,hai,hi
10513,pyaaz,hi
10514,apna,hi
10515,naam,hi
10516,toh,hi
10517,decent,en
10518,sa,hi
10519,rakh,hi
10520,lete,hi
10521,ghatiya,hi
10522,insaan,hi
10523,rt,en
10524,theintlherald,en
10525,approx,en
10526,students,en
10527,injured,en
10528,in,en
10529,tear,en
10530,gas,en
10531,and,en
10532,lathi,en
10533,charge,en
10534,on,en
10535,non,en
10536,kashmiri,hi
10537,students,en
10538,at,en
10539,nit,hi
10540,srinagar,hi
10541,chumma,hi
10542,chahye,hi
10543,i,en
10544,promise,en
10545,mai,hi
10546,wapis,hi
10547,kardunga,hi
10548,rt,en
10549,somegoanguy,en
10550,these,en
10551,gujarat,en
10552,jersey,en
10553,colours,en
10554,have,en
10555,been,en
10556,inspired,en
10557,by,en
10558,jethalal,hi
10559,gada,hi
10560,for,en
10561,sure,en
10562,abhi,hi
10563,aayega,hi
10564,rukiye,hi
10565,rt,en
10566,in,en
10567,yrkkh,hi
10568,devyani,hi
10569,is,en
10570,tense,en
10571,becoz,en
10572,alok,en
10573,parents,en
10574,r,en
10575,cuming,en
10576,sbs,en
10577,seg,en
10578,nakshaliya,hi
10579,rahul,en
10580,is,en
10581,behaving,en
10582,like,en
10583,an,en
10584,engineering,en
10585,student,en
10586,koi,hi
10587,kaam,hi
10588,na,hi
10589,dhaam,hi
10590,phir,hi
10591,bhi,hi
10592,chutti,hi
10593,chahiye,hi
10594,rahulonleave,en
10595,spectacular,en
10596,site,en
10597,to,en
10598,behold,en
10599,raj,hi
10600,rajeshvar,hi
10601,in,en
10602,location,en
10603,ka,hi
10604,to,hi
10605,pta,hi
10606,nahi,hi
10607,per,hi
10608,famous,en
10609,bht,hi
10610,he,hi
10611,wo,hi
10612,rt,en
10613,in,en
10614,a,en
10615,nutshell,en
10616,rucsb,en
10617,a,en
10618,line,en
10619,by,en
10620,the,en
10621,hindi,en
10622,poet,en
10623,shiv,hi
10624,mangal,hi
10625,former,en
10626,atalji,hi
10627,often,en
10628,recited,en
10629,these,en
10630,lines,en
10631,rt,en
10632,ntvteluguhd,en
10633,super,en
10634,comedy,en
10635,speech,en
10636,savitri,en
10637,movie,en
10638,audio,en
10639,varunliciouss,en
10640,itna,hi
10641,saara,hi
10642,matlab,hi
10643,bas,hi
10644,ek,hi
10645,chinti,hi
10646,jitna,hi
10647,rt,en
10648,rt,en
10649,aninews,en
10650,suresh,en
10651,more,en
10652,funds,en
10653,allotted,en
10654,for,en
10655,passenger,en
10656,amenities,en
10657,rt,en
10658,pic,en
10659,fans,en
10660,before,en
10661,the,en
10662,match,en
10663,pic,en
10664,fans,en
10665,after,en
10666,the,en
10667,match,en
10668,https,en
10669,shivaya,hi
10670,dhun,hi
10671,dhyan,hi
10672,via,en
10673,sharethis,en
10674,lord,en
10675,merryxmas,en
10676,from,en
10677,teamshivaay,en
10678,santa,en
10679,is,en
10680,waiting,en
10681,waiting,en
10682,waiting,en
10683,jai,hi
10684,bhole,hi
10685,baba,hi
10686,happy,en
10687,akshaykumar,hi
10688,sir,hi
10689,mrsfunnybones,en
10690,mam,en
10691,all,en
10692,last,en
10693,night,en
10694,gauri,hi
10695,ganesh,en
10696,and,en
10697,anya,hi
10698,devi,hi
10699,devta,hi
10700,aaj,hi
10701,naashta,hi
10702,lahore,hi
10703,mein,hi
10704,lunch,en
10705,karachi,hi
10706,aur,hi
10707,dinner,en
10708,mein,hi
10709,degree,en
10710,tera,hi
10711,kejri,hi
10712,dewaana,hi
10713,hai,hi
10714,ram,hi
10715,bhool,hi
10716,ka,hi
10717,bheja,hi
10718,khana,hi
10719,degreedialogues,en
10720,altruisticpooja,en
10721,baat,hi
10722,mey,hi
10723,to,hi
10724,hy,hi
10725,bus,hi
10726,abki,hi
10727,mahashivratri,hi
10728,pey,hi
10729,ji,hi
10730,ko,hi
10731,bula,hi
10732,he,hi
10733,liya,hi
10734,jaye,hi
10735,kashi,hi
10736,ganga,hi
10737,isnan,hi
10738,k,hi
10739,liye,hi
10740,kaam,hi
10741,ban,hi
10742,jayega,hi
10743,har,hi
10744,har,hi
10745,bhole,hi
10746,happy,en
10747,drshobha,hi
10748,dixit,en
10749,at,en
10750,the,en
10751,screening,en
10752,of,en
10753,shahrukh,hi
10754,fan,en
10755,movie,en
10756,see,en
10757,video,en
10758,at,en
10759,shahrukhkhan,hi
10760,criccrazyniks,en
10761,han,hi
10762,yahi,hi
10763,maine,hi
10764,bhi,hi
10765,socha,hi
10766,tha,hi
10767,baaki,hi
10768,koi,hi
10769,kid,en
10770,zid,hi
10771,kar,hi
10772,raha,hi
10773,hoga,hi
10774,to,hi
10775,baby,en
10776,ki,hi
10777,jagah,hi
10778,use,hi
10779,khila,hi
10780,denge,hi
10781,kaalipeelis,hi
10782,uber,en
10783,adapt,en
10784,or,hi
10785,weddings,en
10786,temple,en
10787,bam,hi
10788,bam,hi
10789,bam,hi
10790,and,en
10791,dhyan,en
10792,daamad,hi
10793,ji,hi
10794,on,en
10795,the,en
10796,pitch,en
10797,thejunglebook,en
10798,is,en
10799,awesome,en
10800,better,en
10801,to,en
10802,watch,en
10803,in,en
10804,hindi,en
10805,esp,en
10806,to,en
10807,listen,en
10808,to,hi
10809,nana,hi
10810,patekar,hi
10811,as,hi
10812,shere,hi
10813,khan,hi
10814,irrfan,en
10815,and,en
10816,om,en
10817,puri,hi
10818,were,en
10819,too,en
10820,good,en
10821,kashmir,hi
10822,rehnedo,hi
10823,kohli,hi
10824,dedo,hi
10825,abeeeee,hi
10826,bhaaag,hi
10827,mohe,hi
10828,rang,hi
10829,dho,hi
10830,laal,hi
10831,charming,en
10832,song,en
10833,rt,en
10834,tyagi,en
10835,itwingdss,en
10836,gurmeetramrahim,en
10837,msghonortohumanity,en
10838,mera,hi
10839,satguru,hi
10840,bichado,hi
10841,huo,hi
10842,ko,hi
10843,milwata,hi
10844,h,hi
10845,msg,en
10846,congress,en
10847,rail,en
10848,budget,en
10849,ko,hi
10850,gali,hi
10851,de,hi
10852,raha,hi
10853,hai,hi
10854,jaise,hi
10855,unho,hi
10856,ne,hi
10857,to,hi
10858,etne,hi
10859,salo,hi
10860,mein,hi
10861,railway,en
10862,ko,hi
10863,railway,en
10864,ke,hi
10865,jaisa,hi
10866,banaya,hi
10867,ho,hi
10868,ajinkya,hi
10869,yaar,hi
10870,bahut,hi
10871,slow,en
10872,khel,hi
10873,rahe,hi
10874,ho,hi
10875,railway,en
10876,budget,en
10877,zameen,hi
10878,par,hi
10879,dikhe,hi
10880,to,hi
10881,behtar,hi
10882,hoga,hi
10883,files,en
10884,to,en
10885,govt,en
10886,offices,en
10887,me,hi
10888,dhool,hi
10889,hi,hi
10890,khaati,hi
10891,hain,hi
10892,rt,en
10893,with,en
10894,major,en
10895,public,en
10896,sector,en
10897,companies,en
10898,for,en
10899,meeting,en
10900,requirements,en
10901,of,en
10902,new,en
10903,lines,en
10904,railbudget,en
10905,catch,en
10906,whereisrahul,en
10907,is,en
10908,trending,en
10909,no,en
10910,on,en
10911,twitter,en
10912,worldwide,en
10913,common,en
10914,rahul,en
10915,ab,hi
10916,toh,hi
10917,aa,hi
10918,zao,hi
10919,tumhe,hi
10920,mulko,hi
10921,ke,hi
10922,log,hi
10923,dhoondh,hi
10924,rahe,hi
10925,hain,hi
10926,leopard,en
10927,semubhatt,en
10928,crisp,en
10929,aalu,hi
10930,bhajiareplacevada,hi
10931,paav,hi
10932,roshan,hi
10933,akthar,hi
10934,on,en
10935,etoro,en
10936,openbook,en
10937,i,en
10938,believe,en
10939,him,en
10940,but,en
10941,i,en
10942,m,hi
10943,unable,hi
10944,to,hi
10945,understand,en
10946,ki,hi
10947,yaar,hi
10948,wo,hi
10949,soch,hi
10950,kya,hi
10951,rhe,hi
10952,h,hi
10953,rt,en
10954,rt,en
10955,presents,en
10956,the,en
10957,rail,en
10958,budget,en
10959,rt,en
10960,hyperhegde,en
10961,cant,en
10962,comment,en
10963,on,en
10964,degree,en
10965,but,en
10966,it,en
10967,is,en
10968,hello,en
10969,that,en
10970,bachelor,hi
10971,hai,hi
10972,our,en
10973,master,en
10974,bhi,hi
10975,hai,hi
10976,kejriwalsaysorry,en
10977,there,en
10978,should,en
10979,be,en
10980,more,en
10981,budget,en
10982,for,en
10983,railway,en
10984,lines,en
10985,nahi,hi
10986,toh,hi
10987,ncr,en
10988,ki,hi
10989,roads,en
10990,ki,hi
10991,tarah,hi
10992,ho,hi
10993,jana,hi
10994,hai,hi
10995,haal,hi
10996,with,en
10997,her,en
10998,dogi,en
10999,image,en
11000,courtesy,en
11001,mustwatchmsg,en
11002,blockbustermsg,en
11003,politics,en
11004,parties,en
11005,ji,hi
11006,se,hi
11007,seekhe,hi
11008,apne,hi
11009,bhashan,hi
11010,me,hi
11011,ek,hi
11012,dusre,hi
11013,pr,hi
11014,nishana,hi
11015,saadhne,hi
11016,ke,hi
11017,alawa,hi
11018,sirf,hi
11019,hi,hi
11020,kahde,hi
11021,to,hi
11022,baat,hi
11023,ban,hi
11024,jaayegi,hi
11025,rt,en
11026,music,en
11027,director,en
11028,debajyoti,hi
11029,has,en
11030,hurled,en
11031,plagiarism,en
11032,charges,en
11033,against,en
11034,a,en
11035,film,en
11036,english,en
11037,copying,en
11038,m,en
11039,his,en
11040,piya,hi
11041,tora,hi
11042,so,en
11043,rt,en
11044,ndtv,en
11045,nepalese,en
11046,ambassador,en
11047,stays,en
11048,put,en
11049,in,en
11050,delhi,en
11051,despite,en
11052,reports,en
11053,of,en
11054,recall,en
11055,rt,en
11056,rt,en
11057,drivers,en
11058,to,en
11059,execute,en
11060,strategy,en
11061,of,en
11062,mr,en
11063,sureshprabhu,en
11064,railbudget,en
11065,how,en
11066,many,en
11067,of,en
11068,you,en
11069,doing,en
11070,hara,hi
11071,hara,hi
11072,dear,en
11073,arvindkejriwal,en
11074,ko,hi
11075,bhi,hi
11076,azadi,hi
11077,de,hi
11078,de,hi
11079,tujhe,hi
11080,to,hi
11081,chutzpa,hi
11082,hi,hi
11083,karna,hi
11084,hai,hi
11085,na,hi
11086,bina,hi
11087,rahe,hi
11088,bhi,hi
11089,kar,hi
11090,lega,hi
11091,he,en
11092,is,en
11093,called,en
11094,chetan,hi
11095,bhakt,hi
11096,now,en
11097,rt,en
11098,it,en
11099,was,en
11100,imvkohli,en
11101,vs,en
11102,gautamgambhir,hi
11103,and,en
11104,our,en
11105,gambhir,en
11106,won,en
11107,and,en
11108,yusuf,en
11109,bhai,hi
11110,whatta,hi
11111,comeback,en
11112,rt,en
11113,awais,hi
11114,dm,hi
11115,me,hi
11116,line,hi
11117,mar,hi
11118,raha,hi
11119,he,hi
11120,bande,hi
11121,da,hi
11122,puttar,hi
11123,railbudget,en
11124,no,en
11125,incrse,en
11126,in,en
11127,pasengr,en
11128,fare,en
11129,more,en
11130,funds,en
11131,fr,en
11132,passenger,en
11133,ammenities,en
11134,zahenaseeb,hi
11135,ggiittiikkaa,hi
11136,drgpradhan,en
11137,exsecular,en
11138,rahul,en
11139,maa,hi
11140,kaun,hi
11141,thi,hi
11142,teri,hi
11143,behen,hi
11144,jaisi,hi
11145,thi,hi
11146,beta,hi
11147,shaheed,hi
11148,ho,hi
11149,gayi,hi
11150,cries,en
11151,rt,en
11152,bhootsays,hi
11153,final,en
11154,shadeed,hi
11155,kaalay,hi
11156,shadeed,en
11157,goray,en
11158,engvwi,en
11159,mustwatchmsg,en
11160,thank,en
11161,u,en
11162,rohit,en
11163,ji,hi
11164,agar,hi
11165,all,en
11166,me,hi
11167,release,en
11168,hoti,hi
11169,to,hi
11170,aur,hi
11171,bhi,hi
11172,record,en
11173,bante,hi
11174,rt,en
11175,schotepur,en
11176,when,en
11177,will,en
11178,ask,en
11179,cbi,en
11180,to,en
11181,make,en
11182,a,en
11183,raid,en
11184,on,en
11185,aamaadmiparty,en
11186,my,en
11187,exroomie,en
11188,whenever,en
11189,i,en
11190,chk,en
11191,him,en
11192,on,en
11193,phone,en
11194,now,en
11195,i,en
11196,remember,en
11197,yes,en
11198,when,en
11199,i,en
11200,was,en
11201,year,en
11202,old,en
11203,my,en
11204,parents,en
11205,took,en
11206,me,hi
11207,to,hi
11208,watch,en
11209,sanam,hi
11210,bewafa,hi
11211,this,en
11212,was,en
11213,my,en
11214,first,en
11215,film,en
11216,in,en
11217,cinema,en
11218,hall,en
11219,kuch,hi
11220,bhi,hi
11221,rt,en
11222,rt,en
11223,literarybadass,en
11224,arvind,en
11225,kejriwal,en
11226,is,en
11227,like,en
11228,vidya,en
11229,in,en
11230,kahaani,hi
11231,only,en
11232,looks,en
11233,pregnant,en
11234,never,en
11235,delivers,en
11236,rt,en
11237,swamy,en
11238,sir,en
11239,construction,en
11240,real,en
11241,est,en
11242,infra,en
11243,sector,en
11244,totally,en
11245,collapsed,en
11246,companies,en
11247,dieing,en
11248,going,en
11249,bankrupt,en
11250,pilin,en
11251,zindagi,hi
11252,chinese,hi
11253,film,hi
11254,ki,hi
11255,tarah,hi
11256,ho,hi
11257,gai,hi
11258,hay,hi
11259,dekh,hi
11260,rahe,hi
11261,hain,hi
11262,but,en
11263,samjh,hi
11264,nahi,hi
11265,aa,hi
11266,rahi,hi
11267,after,en
11268,produce,en
11269,success,en
11270,mnet,en
11271,to,en
11272,launch,en
11273,boy,en
11274,band,en
11275,survival,en
11276,show,en
11277,korea,en
11278,times,en
11279,rt,en
11280,ab,hi
11281,australia,hi
11282,dekhegi,hi
11283,ke,hi
11284,tevar,hi
11285,jab,hi
11286,unko,hi
11287,dhoyenge,hi
11288,anushka,hi
11289,ke,hi
11290,devar,hi
11291,rt,en
11292,if,en
11293,youre,en
11294,waiting,en
11295,for,en
11296,mahesh,hi
11297,babu,hi
11298,to,hi
11299,romance,en
11300,aliah,hi
11301,bhatt,hi
11302,in,en
11303,murugadoss,en
11304,latest,en
11305,telugu,en
11306,film,en
11307,news,en
11308,updates,en
11309,via,en
11310,youtube,en
11311,humse,hi
11312,badhkar,hi
11313,sycophant,en
11314,kaun,hi
11315,mata,hi
11316,ho,hi
11317,mata,hi
11318,mata,hi
11319,tumse,hi
11320,badhkar,hi
11321,kaun,hi
11322,without,en
11323,bhogleharsha,hi
11324,ipl,en
11325,is,en
11326,cpl,en
11327,chutya,en
11328,premier,en
11329,league,en
11330,saturday,en
11331,night,en
11332,live,en
11333,recap,en
11334,brie,en
11335,larson,en
11336,hosts,en
11337,a,en
11338,show,en
11339,more,en
11340,sweet,en
11341,than,en
11342,salty,en
11343,joint,en
11344,ventures,en
11345,with,en
11346,major,en
11347,public,en
11348,sector,en
11349,companies,en
11350,for,en
11351,meeting,en
11352,requirements,en
11353,of,en
11354,new,en
11355,lines,en
11356,suresh,en
11357,beats,en
11358,uae,en
11359,now,en
11360,price,en
11361,of,en
11362,petrol,en
11363,diesel,en
11364,hiked,en
11365,or,hi
11366,haralo,hi
11367,uae,hi
11368,ko,hi
11369,in,en
11370,ki,hi
11371,dher,hi
11372,saari,hi
11373,subhkamnae,hi
